Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,89020,-,-,-,34.61,-120.22,-8,163,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,
2004,6,21,19,30,0,0,11,0.17,3.8000000000000003,17,1000,N/A
2004,6,21,20,30,0,0,11,0.17,3.3000000000000003,17,1000,N/A
2004,6,21,21,30,0,0,11,0.17,2.9000000000000004,16,1000,N/A
2004,6,21,22,30,0,0,11,0.17,2.5,16,1000,N/A
2004,6,21,23,30,0,0,11,0.17,2.3000000000000003,16,1000,N/A
2004,6,22,0,30,0,0,11,0.17,2.2,16,1000,N/A
2004,6,22,1,30,0,0,11,0.17,2.1,16,1000,N/A
2004,6,22,2,30,0,0,11,0.17,1.9000000000000001,16,1000,N/A
2004,6,22,3,30,0,0,11,0.17,1.7000000000000002,16,1000,N/A
2004,6,22,4,30,0,0,11,0.17,1.6,16,1000,N/A
2004,6,22,5,30,38,288,11,0.17,1.5,17,1000,N/A
2004,6,22,6,30,54,0,11,0.17,1.4000000000000001,19,1000,N/A
2004,6,22,7,30,105,0,11,0.17,1.6,21,1000,N/A
2004,6,22,8,30,223,13,11,0.17,1.9000000000000001,22,1000,N/A
2004,6,22,9,30,395,171,11,0.17,2.2,23,1000,N/A
2004,6,22,10,30,148,851,11,0.17,2.5,23,1000,N/A
2004,6,22,11,30,155,860,11,0.17,2.9000000000000004,24,1000,N/A
2004,6,22,12,30,157,859,11,0.17,3.2,24,1000,N/A
2004,6,22,13,30,141,865,11,0.17,3.3000000000000003,24,1000,N/A
2004,6,22,14,30,132,840,11,0.17,3.3000000000000003,23,1000,N/A
2004,6,22,15,30,119,797,11,0.17,3.3000000000000003,22,1000,N/A
2004,6,22,16,30,105,715,11,0.17,3.3000000000000003,21,1000,N/A
2004,6,22,17,30,81,581,11,0.17,3.4000000000000004,20,1000,N/A
2004,6,22,18,30,44,308,11,0.17,3.4000000000000004,19,1000,N/A
2004,6,22,19,30,0,0,11,0.17,3,17,1000,N/A
2004,6,22,20,30,0,0,11,0.17,2.6,17,1000,N/A
2004,6,22,21,30,0,0,11,0.17,2.1,16,1010,N/A
2004,6,22,22,30,0,0,11,0.17,1.6,16,1000,N/A
2004,6,22,23,30,0,0,11,0.17,1.1,16,1000,N/A
2004,6,23,0,30,0,0,11,0.17,0.8,16,1000,N/A
2004,6,23,1,30,0,0,12,0.17,0.7000000000000001,15,1000,N/A
2004,6,23,2,30,0,0,12,0.17,0.7000000000000001,15,1010,N/A
2004,6,23,3,30,0,0,12,0.17,0.8,15,1010,N/A
2004,6,23,4,30,0,0,12,0.17,1,15,1010,N/A
2004,6,23,5,30,41,244,12,0.17,1,15,1010,N/A
2004,6,23,6,30,53,0,12,0.17,0.9,17,1010,N/A
2004,6,23,7,30,131,0,11,0.17,0.9,19,1010,N/A
2004,6,23,8,30,218,11,12,0.17,1.1,20,1010,N/A
2004,6,23,9,30,394,165,11,0.17,1.6,21,1010,N/A
2004,6,23,10,30,151,855,11,0.17,2.3000000000000003,22,1010,N/A
2004,6,23,11,30,158,863,11,0.17,2.8000000000000003,23,1010,N/A
2004,6,23,12,30,162,857,12,0.17,3.2,23,1010,N/A
2004,6,23,13,30,138,873,12,0.17,3.3000000000000003,22,1010,N/A
2004,6,23,14,30,131,847,12,0.17,3.3000000000000003,22,1010,N/A
2004,6,23,15,30,118,803,12,0.17,3.4000000000000004,21,1010,N/A
2004,6,23,16,30,104,721,11,0.17,3.6,20,1010,N/A
2004,6,23,17,30,81,586,11,0.17,3.7,19,1010,N/A
2004,6,23,18,30,45,310,11,0.17,3.8000000000000003,18,1010,N/A
2004,6,23,19,30,0,0,11,0.17,3.7,17,1010,N/A
2004,6,23,20,30,0,0,11,0.17,3.4000000000000004,16,1010,N/A
2004,6,23,21,30,0,0,11,0.17,2.8000000000000003,16,1010,N/A
2004,6,23,22,30,0,0,11,0.17,2.5,16,1010,N/A
2004,6,23,23,30,0,0,11,0.17,2.3000000000000003,17,1010,N/A
2004,6,24,0,30,0,0,11,0.17,2.1,16,1010,N/A
2004,6,24,1,30,0,0,11,0.17,2,16,1010,N/A
2004,6,24,2,30,0,0,11,0.17,2,16,1010,N/A
2004,6,24,3,30,0,0,11,0.17,2,16,1010,N/A
2004,6,24,4,30,0,0,11,0.17,2.2,16,1010,N/A
2004,6,24,5,30,21,0,11,0.17,2.5,17,1010,N/A
2004,6,24,6,30,96,0,11,0.17,2.6,19,1010,N/A
2004,6,24,7,30,190,334,10,0.17,2.5,20,1010,N/A
2004,6,24,8,30,109,820,10,0.17,2.4000000000000004,21,1010,N/A
2004,6,24,9,30,119,869,9,0.17,2.6,22,1010,N/A
2004,6,24,10,30,123,902,9,0.17,2.9000000000000004,24,1010,N/A
2004,6,24,11,30,124,920,9,0.17,3.1,26,1010,N/A
2004,6,24,12,30,121,926,8,0.17,3.4000000000000004,27,1010,N/A
2004,6,24,13,30,111,926,8,0.17,4,27,1010,N/A
2004,6,24,14,30,106,901,8,0.17,4.5,27,1010,N/A
2004,6,24,15,30,99,857,8,0.17,4.9,26,1010,N/A
2004,6,24,16,30,88,780,8,0.17,5.1000000000000005,25,1010,N/A
2004,6,24,17,30,70,646,8,0.17,5.2,24,1010,N/A
2004,6,24,18,30,40,372,8,0.17,5,22,1010,N/A
2004,6,24,19,30,0,0,9,0.17,4.6000000000000005,20,1010,N/A
2004,6,24,20,30,0,0,9,0.17,4.1000000000000005,19,1010,N/A
2004,6,24,21,30,0,0,9,0.17,3.7,19,1010,N/A
2004,6,24,22,30,0,0,9,0.17,3.5,18,1010,N/A
2004,6,24,23,30,0,0,8,0.17,3.5,18,1010,N/A
2004,6,25,0,30,0,0,8,0.17,3.4000000000000004,18,1010,N/A
2004,6,25,1,30,0,0,8,0.17,3.1,17,1010,N/A
2004,6,25,2,30,0,0,8,0.17,2.9000000000000004,17,1010,N/A
2004,6,25,3,30,0,0,8,0.17,2.6,17,1010,N/A
2004,6,25,4,30,0,0,8,0.17,2.5,17,1010,N/A
2004,6,25,5,30,32,393,8,0.17,2.6,18,1010,N/A
2004,6,25,6,30,92,405,9,0.17,2.8000000000000003,20,1010,N/A
2004,6,25,7,30,75,819,8,0.17,3,22,1010,N/A
2004,6,25,8,30,85,892,7,0.17,3.4000000000000004,25,1010,N/A
2004,6,25,9,30,92,936,6,0.17,3.6,26,1010,N/A
2004,6,25,10,30,104,951,6,0.17,3.8000000000000003,27,1010,N/A
2004,6,25,11,30,106,965,6,0.17,4.2,28,1010,N/A
2004,6,25,12,30,106,966,6,0.17,4.6000000000000005,28,1010,N/A
2004,6,25,13,30,113,942,6,0.17,4.9,28,1010,N/A
2004,6,25,14,30,108,918,6,0.17,5.2,28,1010,N/A
2004,6,25,15,30,100,874,6,0.17,5.5,27,1010,N/A
2004,6,25,16,30,81,820,6,0.17,5.7,26,1010,N/A
2004,6,25,17,30,66,688,6,0.17,5.5,25,1010,N/A
2004,6,25,18,30,39,411,7,0.17,5,23,1010,N/A
2004,6,25,19,30,0,0,7,0.17,4.7,21,1010,N/A
2004,6,25,20,30,0,0,8,0.17,4.800000000000001,21,1010,N/A
2004,6,25,21,30,0,0,8,0.17,4.9,20,1010,N/A
2004,6,25,22,30,0,0,9,0.17,4.9,19,1010,N/A
2004,6,25,23,30,0,0,9,0.17,4.9,18,1010,N/A
2004,6,26,0,30,0,0,10,0.17,4.9,18,1010,N/A
2004,6,26,1,30,0,0,11,0.17,4.9,18,1010,N/A
2004,6,26,2,30,0,0,11,0.17,4.800000000000001,17,1010,N/A
2004,6,26,3,30,0,0,12,0.17,4.7,17,1010,N/A
2004,6,26,4,30,0,0,12,0.17,4.800000000000001,17,1010,N/A
2004,6,26,5,30,32,375,12,0.17,5,18,1010,N/A
2004,6,26,6,30,60,674,12,0.17,5.4,20,1010,N/A
2004,6,26,7,30,81,796,11,0.17,5.5,22,1010,N/A
2004,6,26,8,30,94,869,10,0.17,5.2,24,1010,N/A
2004,6,26,9,30,103,913,9,0.17,4.9,25,1010,N/A
2004,6,26,10,30,117,925,8,0.17,4.800000000000001,26,1010,N/A
2004,6,26,11,30,121,938,7,0.17,4.9,27,1010,N/A
2004,6,26,12,30,121,939,6,0.17,5.300000000000001,28,1000,N/A
2004,6,26,13,30,111,941,6,0.17,5.7,27,1000,N/A
2004,6,26,14,30,105,918,6,0.17,5.9,27,1000,N/A
2004,6,26,15,30,97,878,6,0.17,6,26,1000,N/A
2004,6,26,16,30,81,820,6,0.17,6,25,1000,N/A
2004,6,26,17,30,66,690,6,0.17,5.7,24,1000,N/A
2004,6,26,18,30,39,412,7,0.17,5.1000000000000005,21,1000,N/A
2004,6,26,19,30,0,0,8,0.17,4.6000000000000005,19,1000,N/A
2004,6,26,20,30,0,0,8,0.17,4.3,18,1000,N/A
2004,6,26,21,30,0,0,9,0.17,4.1000000000000005,18,1000,N/A
2004,6,26,22,30,0,0,9,0.17,3.9000000000000004,17,1000,N/A
2004,6,26,23,30,0,0,9,0.17,3.7,16,1000,N/A
2004,6,27,0,30,0,0,9,0.17,3.6,16,1000,N/A
2004,6,27,1,30,0,0,9,0.17,3.5,15,1000,N/A
2004,6,27,2,30,0,0,9,0.17,3.4000000000000004,15,1000,N/A
2004,6,27,3,30,0,0,8,0.17,3.2,15,1000,N/A
2004,6,27,4,30,0,0,8,0.17,3.2,15,1000,N/A
2004,6,27,5,30,26,0,8,0.17,3.2,16,1000,N/A
2004,6,27,6,30,109,18,8,0.17,3,18,1000,N/A
2004,6,27,7,30,206,226,8,0.17,2.4000000000000004,20,1000,N/A
2004,6,27,8,30,95,874,7,0.17,2.2,22,1000,N/A
2004,6,27,9,30,104,916,7,0.17,2.5,23,1000,N/A
2004,6,27,10,30,119,925,7,0.17,3,24,1000,N/A
2004,6,27,11,30,123,934,7,0.17,3.3000000000000003,25,1000,N/A
2004,6,27,12,30,124,932,7,0.17,3.6,25,1000,N/A
2004,6,27,13,30,121,918,8,0.17,3.8000000000000003,25,1000,N/A
2004,6,27,14,30,116,890,8,0.17,3.9000000000000004,24,1000,N/A
2004,6,27,15,30,108,843,8,0.17,3.8000000000000003,23,1000,N/A
2004,6,27,16,30,97,758,9,0.17,3.7,22,1000,N/A
2004,6,27,17,30,77,618,9,0.17,3.6,21,1000,N/A
2004,6,27,18,30,44,334,9,0.17,3.5,19,1000,N/A
2004,6,27,19,30,0,0,10,0.17,3.3000000000000003,17,1000,N/A
2004,6,27,20,30,0,0,11,0.17,3,16,1000,N/A
2004,6,27,21,30,0,0,11,0.17,2.6,16,1000,N/A
2004,6,27,22,30,0,0,11,0.17,2.3000000000000003,16,1000,N/A
2004,6,27,23,30,0,0,11,0.17,2.1,15,1000,N/A
2004,6,28,0,30,0,0,11,0.17,1.8,15,1000,N/A
2004,6,28,1,30,0,0,11,0.17,1.5,15,1000,N/A
2004,6,28,2,30,0,0,11,0.17,1.2000000000000002,15,1000,N/A
2004,6,28,3,30,0,0,11,0.17,1,15,1000,N/A
2004,6,28,4,30,0,0,11,0.17,0.9,15,1010,N/A
2004,6,28,5,30,42,199,11,0.17,0.8,15,1010,N/A
2004,6,28,6,30,89,506,11,0.17,0.9,17,1010,N/A
2004,6,28,7,30,126,0,11,0.17,1.2000000000000002,18,1010,N/A
2004,6,28,8,30,241,20,11,0.17,1.7000000000000002,20,1010,N/A
2004,6,28,9,30,261,14,11,0.17,2.3000000000000003,21,1010,N/A
2004,6,28,10,30,375,34,11,0.17,2.8000000000000003,22,1010,N/A
2004,6,28,11,30,153,873,11,0.17,3.1,22,1010,N/A
2004,6,28,12,30,155,871,11,0.17,3.4000000000000004,22,1010,N/A
2004,6,28,13,30,130,891,11,0.17,3.5,22,1010,N/A
2004,6,28,14,30,125,863,11,0.17,3.6,21,1010,N/A
2004,6,28,15,30,116,816,11,0.17,3.6,21,1010,N/A
2004,6,28,16,30,102,736,11,0.17,3.6,20,1010,N/A
2004,6,28,17,30,82,594,11,0.17,3.4000000000000004,18,1010,N/A
2004,6,28,18,30,47,307,12,0.17,3,17,1010,N/A
2004,6,28,19,30,0,0,12,0.17,2.6,16,1010,N/A
2004,6,28,20,30,0,0,12,0.17,2.2,15,1010,N/A
2004,6,28,21,30,0,0,12,0.17,1.9000000000000001,15,1010,N/A
2004,6,28,22,30,0,0,12,0.17,1.7000000000000002,15,1010,N/A
2004,6,28,23,30,0,0,12,0.17,1.5,15,1010,N/A
2004,6,29,0,30,0,0,12,0.17,1.4000000000000001,15,1010,N/A
2004,6,29,1,30,0,0,12,0.17,1.3,15,1010,N/A
2004,6,29,2,30,0,0,12,0.17,1.3,15,1010,N/A
2004,6,29,3,30,0,0,12,0.17,1.5,15,1010,N/A
2004,6,29,4,30,0,0,13,0.17,1.8,15,1010,N/A
2004,6,29,5,30,13,0,13,0.17,2.1,15,1010,N/A
2004,6,29,6,30,81,0,13,0.17,2.3000000000000003,16,1010,N/A
2004,6,29,7,30,182,24,13,0.17,2.5,18,1010,N/A
2004,6,29,8,30,224,14,13,0.17,2.8000000000000003,19,1010,N/A
2004,6,29,9,30,383,98,12,0.17,3.1,21,1010,N/A
2004,6,29,10,30,155,852,12,0.17,3.5,22,1010,N/A
2004,6,29,11,30,155,872,12,0.17,4,23,1010,N/A
2004,6,29,12,30,154,874,12,0.17,4.4,23,1010,N/A
2004,6,29,13,30,138,879,12,0.17,4.6000000000000005,23,1010,N/A
2004,6,29,14,30,132,851,12,0.17,4.6000000000000005,22,1010,N/A
2004,6,29,15,30,122,802,12,0.17,4.3,21,1010,N/A
2004,6,29,16,30,98,746,12,0.17,4,20,1010,N/A
2004,6,29,17,30,78,610,12,0.17,3.5,19,1010,N/A
2004,6,29,18,30,44,335,12,0.17,3,17,1010,N/A
2004,6,29,19,30,0,0,12,0.17,2.5,16,1010,N/A
2004,6,29,20,30,0,0,13,0.17,2,16,1010,N/A
2004,6,29,21,30,0,0,13,0.17,1.7000000000000002,16,1010,N/A
2004,6,29,22,30,0,0,13,0.17,1.7000000000000002,16,1010,N/A
2004,6,29,23,30,0,0,12,0.17,1.7000000000000002,16,1010,N/A
2004,6,30,0,30,0,0,12,0.17,1.7000000000000002,16,1010,N/A
2004,6,30,1,30,0,0,12,0.17,1.7000000000000002,16,1010,N/A
2004,6,30,2,30,0,0,12,0.17,1.6,16,1010,N/A
2004,6,30,3,30,0,0,13,0.17,1.6,16,1010,N/A
2004,6,30,4,30,0,0,13,0.17,1.7000000000000002,16,1010,N/A
2004,6,30,5,30,6,0,13,0.17,1.9000000000000001,16,1010,N/A
2004,6,30,6,30,30,0,13,0.17,2.1,18,1010,N/A
2004,6,30,7,30,144,0,13,0.17,2.3000000000000003,19,1010,N/A
2004,6,30,8,30,190,5,13,0.17,2.5,20,1010,N/A
2004,6,30,9,30,266,15,13,0.17,2.9000000000000004,22,1010,N/A
2004,6,30,10,30,346,25,13,0.17,3.2,23,1010,N/A
2004,6,30,11,30,426,45,13,0.17,3.5,23,1010,N/A
2004,6,30,12,30,460,328,13,0.17,3.7,23,1010,N/A
2004,6,30,13,30,129,882,13,0.17,3.8000000000000003,23,1010,N/A
2004,6,30,14,30,126,851,13,0.17,3.7,22,1010,N/A
2004,6,30,15,30,119,799,12,0.17,3.5,21,1010,N/A
2004,6,30,16,30,102,739,11,0.17,4.3,22,1000,N/A
2004,6,30,17,30,79,610,11,0.17,4.1000000000000005,21,1000,N/A
2004,6,30,18,30,44,342,11,0.17,3.7,20,1000,N/A
2004,6,30,19,30,0,0,11,0.17,3.3000000000000003,19,1000,N/A
2004,6,30,20,30,0,0,11,0.17,3.2,18,1010,N/A
2004,6,30,21,30,0,0,11,0.17,3.1,18,1010,N/A
2004,6,30,22,30,0,0,11,0.17,2.9000000000000004,18,1010,N/A
2004,6,30,23,30,0,0,11,0.17,2.7,17,1000,N/A
2000,7,1,0,30,0,0,11,0.17,2.5,17,1000,N/A
2000,7,1,1,30,0,0,11,0.17,2.4000000000000004,17,1000,N/A
2000,7,1,2,30,0,0,11,0.17,2.3000000000000003,17,1000,N/A
2000,7,1,3,30,0,0,11,0.17,2,16,1000,N/A
2000,7,1,4,30,0,0,11,0.17,1.9000000000000001,16,1000,N/A
2000,7,1,5,30,34,315,11,0.17,1.9000000000000001,18,1010,N/A
2000,7,1,6,30,80,0,10,0.17,1.8,19,1010,N/A
2000,7,1,7,30,148,0,10,0.17,1.7000000000000002,21,1010,N/A
2000,7,1,8,30,292,271,10,0.17,2.1,23,1010,N/A
2000,7,1,9,30,102,909,10,0.17,2.5,24,1010,N/A
2000,7,1,10,30,119,916,10,0.17,2.9000000000000004,24,1010,N/A
2000,7,1,11,30,122,930,10,0.17,3.2,25,1010,N/A
2000,7,1,12,30,121,932,10,0.17,3.4000000000000004,25,1010,N/A
2000,7,1,13,30,117,925,10,0.17,3.8000000000000003,25,1010,N/A
2000,7,1,14,30,110,903,10,0.17,4,25,1000,N/A
2000,7,1,15,30,101,861,10,0.17,4.1000000000000005,24,1000,N/A
2000,7,1,16,30,93,776,10,0.17,4.2,23,1000,N/A
2000,7,1,17,30,73,644,10,0.17,4.1000000000000005,22,1000,N/A
2000,7,1,18,30,42,369,11,0.17,3.7,20,1000,N/A
2000,7,1,19,30,0,0,11,0.17,3.3000000000000003,19,1010,N/A
2000,7,1,20,30,0,0,12,0.17,3.2,18,1010,N/A
2000,7,1,21,30,0,0,12,0.17,3.1,18,1010,N/A
2000,7,1,22,30,0,0,12,0.17,2.9000000000000004,17,1010,N/A
2000,7,1,23,30,0,0,12,0.17,2.8000000000000003,17,1010,N/A
2000,7,2,0,30,0,0,12,0.17,2.8000000000000003,17,1000,N/A
2000,7,2,1,30,0,0,12,0.17,2.9000000000000004,16,1000,N/A
2000,7,2,2,30,0,0,12,0.17,2.9000000000000004,16,1000,N/A
2000,7,2,3,30,0,0,11,0.17,2.8000000000000003,16,1000,N/A
2000,7,2,4,30,0,0,11,0.17,2.7,16,1010,N/A
2000,7,2,5,30,18,0,11,0.17,2.8000000000000003,17,1010,N/A
2000,7,2,6,30,44,0,11,0.17,2.7,19,1010,N/A
2000,7,2,7,30,162,7,10,0.17,2.5,21,1010,N/A
2000,7,2,8,30,260,32,9,0.17,2.8000000000000003,23,1010,N/A
2000,7,2,9,30,354,359,9,0.17,3.5,24,1010,N/A
2000,7,2,10,30,127,909,9,0.17,4,25,1010,N/A
2000,7,2,11,30,134,917,9,0.17,4.5,25,1010,N/A
2000,7,2,12,30,135,915,9,0.17,4.9,24,1010,N/A
2000,7,2,13,30,132,903,9,0.17,5.1000000000000005,24,1000,N/A
2000,7,2,14,30,125,877,9,0.17,5.4,23,1000,N/A
2000,7,2,15,30,116,829,9,0.17,5.5,22,1000,N/A
2000,7,2,16,30,102,748,9,0.17,5.6000000000000005,21,1000,N/A
2000,7,2,17,30,80,611,9,0.17,5.6000000000000005,20,1010,N/A
2000,7,2,18,30,45,328,10,0.17,5.5,18,1010,N/A
2000,7,2,19,30,0,0,10,0.17,5.4,16,1010,N/A
2000,7,2,20,30,0,0,11,0.17,5.300000000000001,16,1010,N/A
2000,7,2,21,30,0,0,11,0.17,5.1000000000000005,15,1010,N/A
2000,7,2,22,30,0,0,11,0.17,5,15,1010,N/A
2000,7,2,23,30,0,0,11,0.17,4.800000000000001,15,1010,N/A
2000,7,3,0,30,0,0,11,0.17,4.6000000000000005,14,1010,N/A
2000,7,3,1,30,0,0,11,0.17,4.4,14,1010,N/A
2000,7,3,2,30,0,0,11,0.17,4.1000000000000005,14,1010,N/A
2000,7,3,3,30,0,0,11,0.17,4,13,1010,N/A
2000,7,3,4,30,0,0,11,0.17,4.1000000000000005,13,1010,N/A
2000,7,3,5,30,20,0,10,0.17,4.3,14,1010,N/A
2000,7,3,6,30,65,0,10,0.17,4.4,16,1010,N/A
2000,7,3,7,30,186,32,9,0.17,4.1000000000000005,18,1010,N/A
2000,7,3,8,30,104,852,9,0.17,4.2,19,1010,N/A
2000,7,3,9,30,313,440,8,0.17,4.7,20,1010,N/A
2000,7,3,10,30,118,930,8,0.17,5.2,21,1010,N/A
2000,7,3,11,30,119,945,8,0.17,5.5,22,1010,N/A
2000,7,3,12,30,118,948,8,0.17,5.7,22,1010,N/A
2000,7,3,13,30,113,940,8,0.17,6,22,1010,N/A
2000,7,3,14,30,107,916,8,0.17,6.300000000000001,22,1010,N/A
2000,7,3,15,30,98,873,8,0.17,6.5,21,1010,N/A
2000,7,3,16,30,85,804,8,0.17,6.6000000000000005,20,1010,N/A
2000,7,3,17,30,68,676,8,0.17,6.4,19,1010,N/A
2000,7,3,18,30,40,401,9,0.17,6.1000000000000005,17,1010,N/A
2000,7,3,19,30,0,0,9,0.17,5.9,16,1010,N/A
2000,7,3,20,30,0,0,10,0.17,5.6000000000000005,15,1010,N/A
2000,7,3,21,30,0,0,10,0.17,5.2,15,1010,N/A
2000,7,3,22,30,0,0,11,0.17,4.800000000000001,15,1010,N/A
2000,7,3,23,30,0,0,11,0.17,4.5,14,1010,N/A
2000,7,4,0,30,0,0,11,0.17,4.3,14,1010,N/A
2000,7,4,1,30,0,0,11,0.17,4.1000000000000005,14,1010,N/A
2000,7,4,2,30,0,0,10,0.17,3.9000000000000004,14,1010,N/A
2000,7,4,3,30,0,0,10,0.17,3.6,13,1010,N/A
2000,7,4,4,30,0,0,10,0.17,3.5,13,1010,N/A
2000,7,4,5,30,33,299,10,0.17,3.6,15,1010,N/A
2000,7,4,6,30,111,201,9,0.17,3.3000000000000003,17,1010,N/A
2000,7,4,7,30,199,251,9,0.17,3,18,1010,N/A
2000,7,4,8,30,102,841,9,0.17,3.2,20,1010,N/A
2000,7,4,9,30,110,893,9,0.17,3.6,21,1010,N/A
2000,7,4,10,30,118,917,8,0.17,4.1000000000000005,22,1010,N/A
2000,7,4,11,30,122,930,8,0.17,4.6000000000000005,23,1010,N/A
2000,7,4,12,30,122,932,8,0.17,5.1000000000000005,23,1010,N/A
2000,7,4,13,30,114,929,8,0.17,5.4,23,1010,N/A
2000,7,4,14,30,109,905,8,0.17,5.6000000000000005,22,1010,N/A
2000,7,4,15,30,101,862,8,0.17,5.800000000000001,21,1010,N/A
2000,7,4,16,30,86,796,8,0.17,5.800000000000001,20,1010,N/A
2000,7,4,17,30,69,666,9,0.17,5.6000000000000005,19,1010,N/A
2000,7,4,18,30,41,390,9,0.17,5.300000000000001,18,1010,N/A
2000,7,4,19,30,0,0,9,0.17,5,16,1010,N/A
2000,7,4,20,30,0,0,10,0.17,4.7,16,1010,N/A
2000,7,4,21,30,0,0,10,0.17,4.1000000000000005,15,1010,N/A
2000,7,4,22,30,0,0,10,0.17,3.7,15,1010,N/A
2000,7,4,23,30,0,0,10,0.17,3.5,15,1010,N/A
2000,7,5,0,30,0,0,11,0.17,3.4000000000000004,15,1010,N/A
2000,7,5,1,30,0,0,11,0.17,3.3000000000000003,14,1010,N/A
2000,7,5,2,30,0,0,10,0.17,3.3000000000000003,14,1010,N/A
2000,7,5,3,30,0,0,10,0.17,3.3000000000000003,14,1010,N/A
2000,7,5,4,30,0,0,10,0.17,3.4000000000000004,14,1010,N/A
2000,7,5,5,30,32,301,10,0.17,3.7,15,1010,N/A
2000,7,5,6,30,95,0,10,0.17,3.7,17,1010,N/A
2000,7,5,7,30,83,771,10,0.17,3.4000000000000004,19,1010,N/A
2000,7,5,8,30,95,851,9,0.17,3.5,20,1010,N/A
2000,7,5,9,30,103,898,9,0.17,3.8000000000000003,22,1010,N/A
2000,7,5,10,30,108,924,9,0.17,4.4,23,1010,N/A
2000,7,5,11,30,110,936,9,0.17,5.1000000000000005,23,1010,N/A
2000,7,5,12,30,111,935,9,0.17,5.7,23,1010,N/A
2000,7,5,13,30,109,921,9,0.17,6.1000000000000005,23,1000,N/A
2000,7,5,14,30,105,895,9,0.17,6.4,23,1000,N/A
2000,7,5,15,30,96,853,10,0.17,6.5,22,1000,N/A
2000,7,5,16,30,84,779,10,0.17,6.4,21,1000,N/A
2000,7,5,17,30,67,652,10,0.17,6.2,20,1000,N/A
2000,7,5,18,30,39,385,10,0.17,5.800000000000001,18,1000,N/A
2000,7,5,19,30,0,0,11,0.17,5.4,17,1000,N/A
2000,7,5,20,30,0,0,11,0.17,5,17,1010,N/A
2000,7,5,21,30,0,0,11,0.17,4.5,16,1010,N/A
2000,7,5,22,30,0,0,12,0.17,4,16,1010,N/A
2000,7,5,23,30,0,0,12,0.17,3.7,16,1000,N/A
2000,7,6,0,30,0,0,12,0.17,3.6,15,1000,N/A
2000,7,6,1,30,0,0,11,0.17,3.7,15,1000,N/A
2000,7,6,2,30,0,0,11,0.17,3.7,15,1000,N/A
2000,7,6,3,30,0,0,11,0.17,3.6,14,1000,N/A
2000,7,6,4,30,0,0,11,0.17,3.7,14,1010,N/A
2000,7,6,5,30,13,0,11,0.17,4,15,1010,N/A
2000,7,6,6,30,67,0,11,0.17,3.9000000000000004,17,1010,N/A
2000,7,6,7,30,162,8,10,0.17,3.7,18,1010,N/A
2000,7,6,8,30,254,29,10,0.17,3.6,20,1010,N/A
2000,7,6,9,30,342,45,10,0.17,3.7,21,1010,N/A
2000,7,6,10,30,103,945,9,0.17,4.1000000000000005,22,1010,N/A
2000,7,6,11,30,105,960,9,0.17,4.7,23,1010,N/A
2000,7,6,12,30,104,962,9,0.17,5.1000000000000005,23,1010,N/A
2000,7,6,13,30,101,953,8,0.17,5.300000000000001,23,1000,N/A
2000,7,6,14,30,96,932,9,0.17,5.4,22,1000,N/A
2000,7,6,15,30,88,894,9,0.17,5.4,21,1000,N/A
2000,7,6,16,30,84,809,9,0.17,5.4,20,1010,N/A
2000,7,6,17,30,67,683,9,0.17,5.5,19,1010,N/A
2000,7,6,18,30,39,414,10,0.17,5.4,17,1010,N/A
2000,7,6,19,30,0,0,10,0.17,5.1000000000000005,16,1010,N/A
2000,7,6,20,30,0,0,11,0.17,4.9,15,1010,N/A
2000,7,6,21,30,0,0,11,0.17,4.6000000000000005,15,1010,N/A
2000,7,6,22,30,0,0,11,0.17,4.5,15,1010,N/A
2000,7,6,23,30,0,0,11,0.17,4.4,14,1010,N/A
2000,7,7,0,30,0,0,11,0.17,4.3,14,1010,N/A
2000,7,7,1,30,0,0,11,0.17,4.1000000000000005,14,1010,N/A
2000,7,7,2,30,0,0,11,0.17,3.8000000000000003,14,1010,N/A
2000,7,7,3,30,0,0,11,0.17,3.5,14,1010,N/A
2000,7,7,4,30,0,0,11,0.17,3.3000000000000003,14,1010,N/A
2000,7,7,5,30,30,337,11,0.17,3.3000000000000003,15,1010,N/A
2000,7,7,6,30,36,0,11,0.17,2.9000000000000004,17,1010,N/A
2000,7,7,7,30,88,0,10,0.17,2.4000000000000004,19,1010,N/A
2000,7,7,8,30,202,8,10,0.17,2.4000000000000004,20,1010,N/A
2000,7,7,9,30,383,225,10,0.17,3,21,1010,N/A
2000,7,7,10,30,102,944,9,0.17,3.6,22,1010,N/A
2000,7,7,11,30,104,957,9,0.17,4.1000000000000005,23,1010,N/A
2000,7,7,12,30,103,960,9,0.17,4.6000000000000005,23,1010,N/A
2000,7,7,13,30,100,951,9,0.17,5,22,1010,N/A
2000,7,7,14,30,95,929,9,0.17,5.300000000000001,22,1010,N/A
2000,7,7,15,30,88,890,9,0.17,5.4,21,1010,N/A
2000,7,7,16,30,81,812,9,0.17,5.5,20,1010,N/A
2000,7,7,17,30,64,692,10,0.17,5.5,19,1010,N/A
2000,7,7,18,30,38,427,10,0.17,5.300000000000001,17,1010,N/A
